（なばな類） 和種なばな 花らい・茎 ゆで ,28,4.7,0.1,4.3,4.3,7,170,140,19,1.7,0.4,250,0.07,0.14,0.11,0,190,44,0
（なばな類） 洋種なばな 茎葉 生 ,35,4.1,0.4,6.0,3.7,12,410,97,28,0.9,0.6,260,0.11,0.24,0.22,0,240,110,0
（なばな類） 洋種なばな 茎葉 ゆで ,31,3.6,0.4,5.3,4.1,10,210,95,19,0.7,0.4,270,0.06,0.13,0.11,0,240,55,0
にがうり 果実 生 ,17,1.0,0.1,3.9,2.6,1,260,14,14,0.4,0.2,41,0.05,0.07,0.06,0,72,76,0
にがうり 果実 油いため ,50,1.2,3.3,4.6,2.8,1,260,14,15,0.5,0.2,45,0.05,0.08,0.07,0,79,75,0
（にら類） にら 葉 生 ,21,1.7,0.3,4.0,2.7,1,510,48,18,0.7,0.3,180,0.06,0.13,0.16,0,100,19,0
（にら類） にら 葉 ゆで ,31,2.6,0.5,5.7,4.3,1,400,51,20,0.7,0.3,330,0.04,0.12,0.13,0,77,11,0
（にら類） にら 葉 油いため ,74,1.9,5.7,4.9,3.5,0,600,48,22,0.8,0.4,220,0.06,0.16,0.20,0,140,21,0
（にら類） 花にら 花茎・花らい 生 ,27,1.9,0.2,5.9,2.8,1,250,22,15,0.5,0.3,100,0.07,0.08,0.17,0,120,23,0
（にら類） 黄にら 葉 生 ,18,2.1,0.1,3.3,2.0,0,180,15,11,0.7,0.2,29,0.05,0.08,0.12,0,76,15,0
（にんじん類） 葉にんじん 葉 生 ,18,1.1,0.2,3.7,2.7,31,510,92,27,0.9,0.3,160,0.06,0.12,0.15,0,73,22,0.1
（にんじん類） にんじん 根 皮つき 生 ,39,0.7,0.2,9.3,2.8,28,300,28,10,0.2,0.2,17,0.07,0.06,0.10,0,21,6,0.1
（にんじん類） にんじん 根 皮つき ゆで ,36,0.6,0.2,8.4,3.0,23,270,32,12,0.3,0.3,15,0.06,0.05,0.09,0,17,4,0.1
（にんじん類） にんじん 根 皮むき 生 ,36,0.8,0.1,8.7,2.4,34,270,26,9,0.2,0.2,18,0.07,0.06,0.10,0,23,6,0.1
（にんじん類） にんじん 根 皮むき ゆで ,36,0.7,0.1,8.5,2.8,27,240,29,9,0.2,0.2,18,0.06,0.05,0.10,0,19,4,0.1
（にんじん類） にんじん 根 皮むき 油いため ,109,1.1,6.4,12.4,3.1,48,400,35,13,0.3,0.3,22,0.11,0.08,0.14,0,31,5,0.1
（にんじん類） にんじん 根 皮むき 素揚げ ,89,1.0,3.5,13.9,1.1,39,380,36,13,0.3,0.3,34,0.10,0.07,0.15,0,28,6,0.1
（にんじん類） にんじん 根 皮 生 ,31,0.7,0.2,7.3,3.8,16,630,45,20,0.3,0.2,12,0.05,0.05,0.12,0,46,4,0
（にんじん類） にんじん 根 冷凍 ,35,0.8,0.2,8.2,2.9,64,170,30,8,0.3,0.2,4,0.04,0.03,0.08,0,24,5,0.2
（にんじん類） にんじん グラッセ ,66,0.7,1.4,12.7,2.6,390,240,26,10,0.2,0.1,7,0.03,0.03,0.09,0,17,2,1.0
（にんじん類） にんじん ジュース 缶詰 ,28,0.6,0.1,6.7,0.2,19,280,10,7,0.2,0.1,2,0.03,0.04,0.08,0,13,1,0
（にんじん類） きんとき 根 皮つき 生 ,44,1.8,0.2,9.6,3.9,11,540,37,11,0.4,0.9,2,0.07,0.05,0.12,0,110,8,0
（にんじん類） きんとき 根 皮つき ゆで ,42,1.9,0.2,9.2,4.3,10,470,39,10,0.5,1.0,2,0.07,0.05,0.12,0,98,6,0
（にんじん類） きんとき 根 皮むき 生 ,45,1.8,0.3,9.7,3.6,12,520,34,10,0.4,0.9,2,0.07,0.05,0.13,0,100,8,0
（にんじん類） きんとき 根 皮むき ゆで ,45,1.9,0.4,9.6,4.1,9,480,38,9,0.4,1.0,2,0.06,0.06,0.14,0,100,8,0
（にんじん類） ミニキャロット 根 生 ,32,0.7,0.2,7.5,2.7,15,340,30,8,0.3,0.2,13,0.04,0.03,0.10,0,32,4,0
（にんにく類） にんにく りん茎 生 ,136,6.4,0.9,27.5,6.2,8,510,14,24,0.8,0.8,0,0.19,0.07,1.53,0,93,12,0
（にんにく類） にんにく りん茎 油いため ,199,8.2,5.9,30.6,6.8,16,610,18,29,1.2,1.0,3,0.23,0.09,1.80,0,120,10,0
（にんにく類） 茎にんにく 花茎 生 ,45,1.9,0.3,10.6,3.8,9,160,45,15,0.5,0.3,54,0.11,0.10,0.31,0,120,45,0
（にんにく類） 茎にんにく 花茎 ゆで ,44,1.7,0.2,10.7,3.8,6,160,40,15,0.5,0.3,51,0.10,0.07,0.28,0,120,39,0
（ねぎ類） 根深ねぎ 葉 軟白 生 ,34,1.4,0.1,8.3,2.5,0,200,36,13,0.3,0.3,8,0.05,0.04,0.12,0,72,14,0
（ねぎ類） 根深ねぎ 葉 軟白 ゆで ,28,1.3,0.1,6.8,2.5,0,150,28,10,0.3,0.3,8,0.04,0.03,0.09,0,53,10,0
（ねぎ類） 根深ねぎ 葉 軟白 油いため ,78,1.6,4.4,9.5,2.7,0,220,35,14,0.3,0.3,8,0.06,0.05,0.14,0,72,15,0
（ねぎ類） 葉ねぎ 葉 生 ,30,1.9,0.3,6.5,3.2,1,260,80,19,1.0,0.3,110,0.06,0.11,0.13,0,100,32,0
（ねぎ類） 葉ねぎ 葉 油いため ,81,2.1,5.2,7.9,3.9,2,310,95,22,1.2,0.4,150,0.07,0.12,0.16,0,120,43,0
（ねぎ類） こねぎ 葉 生 ,27,2.0,0.3,5.4,2.5,1,320,100,17,1.0,0.3,120,0.08,0.14,0.13,0,120,44,0
のざわな 葉 生 ,16,0.9,0.1,3.5,2.0,24,390,130,19,0.6,0.3,100,0.06,0.10,0.11,0,110,41,0.1
のざわな 漬物 塩漬 ,18,1.2,0.1,4.1,2.5,610,300,130,21,0.4,0.3,110,0.05,0.11,0.06,0,64,27,1.5
のざわな 漬物 調味漬 ,23,1.7,0,5.4,3.1,960,360,94,21,0.7,0.3,200,0.03,0.11,0.08,0,35,26,2.4
のびる りん茎葉 生 ,65,3.2,0.2,15.5,6.9,2,590,100,21,2.6,1.0,160,0.08,0.22,0.16,0,110,60,0
はくさい 結球葉 生 ,14,0.8,0.1,3.2,1.3,6,220,43,10,0.3,0.2,59,0.03,0.03,0.09,0,61,19,0
はくさい 結球葉 ゆで ,13,0.9,0.1,2.9,1.4,5,160,43,9,0.3,0.2,87,0.01,0.01,0.04,0,42,10,0
はくさい 漬物 塩漬 ,16,1.4,0.1,3.4,1.8,900,230,47,15,0.4,0.3,57,0.04,0.03,0.12,0,83,27,2.3
はくさい 漬物 キムチ ,46,2.8,0.3,7.9,2.7,870,340,48,17,0.6,0.3,63,0.05,0.14,0.21,0,45,24,2.2
パクチョイ 葉 生 ,15,1.6,0.2,2.7,1.8,12,450,100,27,0.8,0.3,190,0.07,0.12,0.11,0,140,45,0
バジル 葉 生 ,24,2.0,0.6,4.0,4.0,1,420,240,69,1.5,0.6,440,0.08,0.19,0.11,0,69,16,0
パセリ 葉 生 ,43,4.0,0.7,7.8,6.8,9,1000,290,42,7.5,1.0,850,0.12,0.24,0.27,0,220,120,0
はつかだいこん 根 生 ,15,0.8,0.1,3.1,1.2,8,220,21,11,0.3,0.1,1,0.02,0.02,0.07,0,53,19,0
はやとうり 果実 白色種 生 ,20,0.6,0.1,4.9,1.2,0,170,12,10,0.3,0.1,9,0.02,0.03,0.04,0,44,11,0
はやとうり 果実 緑色種 生 ,20,0.6,0.1,4.9,1.2,0,170,12,10,0.3,0.1,9,0.02,0.03,0.04,0,44,11,0
はやとうり 果実 白色種 塩漬 ,17,0.6,0,4.4,1.6,1400,110,8,10,0.2,0.1,11,0.02,0.04,0.04,0,25,9,3.6
ビーツ 根 生 ,41,1.6,0.1,9.3,2.7,30,460,12,18,0.4,0.3,0,0.05,0.05,0.07,0,110,5,0.1
ビーツ 根 ゆで ,44,1.5,0.1,10.2,2.9,38,420,15,22,0.4,0.3,0,0.04,0.04,0.05,0,110,3,0.1
（ピーマン類） 青ピーマン 果実 生 ,22,0.9,0.2,5.1,2.3,1,190,11,11,0.4,0.2,20,0.03,0.03,0.19,0,26,76,0
（ピーマン類） 青ピーマン 果実 油いため ,61,0.9,4.3,5.4,2.4,1,200,11,11,0.7,0.2,21,0.03,0.03,0.20,0,27,79,0
（ピーマン類） 赤ピーマン 果実 生 ,30,1.0,0.2,7.2,1.6,0,210,7,10,0.4,0.2,7,0.06,0.14,0.37,0,68,170,0
（ピーマン類） 赤ピーマン 果実 油いため ,69,1.0,4.3,7.6,1.6,0,220,7,10,0.7,0.2,7,0.06,0.16,0.39,0,71,180,0
（ピーマン類） 黄ピーマン 果実 生 ,27,0.8,0.2,6.6,1.3,0,200,8,10,0.3,0.2,3,0.04,0.03,0.26,0,54,150,0
（ピーマン類） 黄ピーマン 果実 油いため ,66,0.8,4.3,6.9,1.3,0,210,8,10,0.5,0.2,3,0.04,0.03,0.27,0,56,160,0
（ピーマン類） トマピー 果実 生 ,31,1.0,0.2,7.5,1.6,0,210,8,8,0.4,0.3,4,0.05,0.09,0.56,0,45,200,0
ひのな 根・茎葉 生 ,19,1.0,0,4.7,3.0,10,480,130,21,0.8,0.2,93,0.05,0.13,0.14,0,92,52,0
ひのな 根・茎葉 甘酢漬 ,69,1.4,0.5,17.3,4.7,1100,550,130,22,0.9,0.3,120,0.04,0.08,0.12,0,69,39,2.8
ひろしまな 葉 生 ,20,1.5,0.2,4.2,2.4,28,550,200,32,0.8,0.3,160,0.06,0.15,0.10,0,120,49,0.1
ひろしまな 塩漬 ,16,1.2,0.2,3.3,2.4,840,120,74,13,0.8,0.3,210,0.02,0.07,0.04,0,15,15,2.1
（ふき類） ふき 葉柄 生 ,11,0.3,0,3.0,1.3,35,330,40,6,0.1,0.2,6,0,0.02,0.01,0,12,2,0.1
（ふき類） ふき 葉柄 ゆで ,8,0.3,0,1.9,1.1,22,230,34,5,0.1,0.2,5,0,0.01,0.08,0,9,0,0.1
（ふき類） ふきのとう 花序 生 ,43,2.5,0.1,10.0,6.4,4,740,61,49,1.3,0.8,92,0.10,0.17,0.18,0,160,14,0
（ふき類） ふきのとう 花序 ゆで ,32,2.5,0.1,7.0,4.2,3,440,46,33,0.7,0.5,69,0.06,0.08,0.07,0,83,3,0
ふじまめ 若ざや 生 ,33,2.5,0.1,7.4,4.4,0,300,43,33,0.8,0.4,29,0.08,0.10,0.08,0,120,13,0
ふだんそう 葉 生 ,19,2.0,0.1,3.7,3.3,71,1200,75,74,3.6,0.3,180,0.07,0.23,0.25,0,120,19,0.2
ふだんそう 葉 ゆで ,27,2.8,0.1,5.4,3.8,61,760,130,79,2.1,0.4,220,0.03,0.11,0.14,0,92,7,0.2
ブロッコリー 花序 生 ,33,4.3,0.5,5.2,4.4,20,360,38,26,1.0,0.7,160,0.14,0.20,0.27,0,210,120,0.1
ブロッコリー 花序 ゆで ,27,3.5,0.4,4.3,3.7,14,180,33,17,0.7,0.3,150,0.06,0.09,0.12,0,120,54,0
ブロッコリー 芽ばえ 生 ,19,1.9,0.6,2.6,1.8,4,100,57,32,0.7,0.4,150,0.08,0.11,0.20,0,74,64,0
へちま 果実 生 ,16,0.8,0.1,3.8,1.0,1,150,12,12,0.3,0.2,12,0.03,0.04,0.07,0,92,5,0
へちま 果実 ゆで ,18,1.6,0.1,3.7,1.5,1,140,24,13,0.7,0.2,11,0.03,0.06,0.05,0,91,3,0
ほうれんそう 葉 通年平均 生 ,20,2.2,0.4,3.1,2.8,16,690,49,69,2.0,0.7,270,0.11,0.20,0.14,0,210,35,0
ほうれんそう 葉 夏採り 生 ,20,2.2,0.4,3.1,2.8,16,690,49,69,2.0,0.7,270,0.11,0.20,0.14,0,210,20,0
ほうれんそう 葉 冬採り 生 ,20,2.2,0.4,3.1,2.8,16,690,49,69,2.0,0.7,270,0.11,0.20,0.14,0,210,60,0
ほうれんそう 葉 通年平均 ゆで ,25,2.6,0.5,4.0,3.6,10,490,69,40,0.9,0.7,320,0.05,0.11,0.08,0,110,19,0
ほうれんそう 葉 夏採り ゆで ,25,2.6,0.5,4.0,3.6,10,490,69,40,0.9,0.7,320,0.05,0.11,0.08,0,110,10,0
ほうれんそう 葉 冬採り ゆで ,25,2.6,0.5,4.0,3.6,10,490,69,40,0.9,0.7,320,0.05,0.11,0.08,0,110,30,0
ほうれんそう 葉 通年平均 油いため ,99,3.8,8.1,4.4,4.6,13,530,88,52,1.2,0.8,510,0.08,0.16,0.09,0,140,21,0
ほうれんそう 葉 冷凍 ,21,3.3,0.2,3.1,3.1,120,240,83,52,1.0,0.6,280,0.06,0.15,0.11,0,130,21,0.3
ホースラディシュ 根茎 生 ,79,3.1,0.3,17.7,8.2,1,510,110,65,1.0,2.3,0,0.10,0.10,0.23,0,99,73,0
まこも 茎 生 ,21,1.3,0.2,4.4,2.3,3,240,2,8,0.2,0.2,2,0.04,0.03,0.08,0,43,6,0
みずかけな 葉 生 ,25,2.9,0.1,4.7,2.8,7,400,110,23,1.0,0.3,200,0.11,0.23,0.17,0,240,88,0
みずかけな 塩漬 ,32,4.9,0,5.7,4.0,1000,440,110,26,1.0,0.5,200,0.12,0.34,0.24,0,180,70,2.5
みずな 葉 生 ,23,2.2,0.1,4.8,3.0,36,480,210,31,2.1,0.5,120,0.08,0.15,0.18,0,140,55,0.1
みずな 葉 ゆで ,22,2.0,0.1,4.7,3.6,28,370,200,25,2.0,0.2,120,0.04,0.08,0.10,0,90,19,0.1
みずな 塩漬 ,27,2.0,0.1,5.9,3.5,900,450,200,30,1.3,0.3,130,0.07,0.15,0.19,0,130,47,2.3
（みつば類） 切りみつば 葉 生 ,18,1.0,0.1,4.0,2.5,8,640,25,17,0.3,0.1,63,0.03,0.09,0.04,0,44,8,0
（みつば類） 切りみつば 葉 ゆで ,15,0.9,0.1,3.3,2.7,4,290,24,13,0.2,0.1,77,0.02,0.04,0.01,0,14,1,0
（みつば類） 根みつば 葉 生 ,20,1.9,0.1,4.1,2.9,5,500,52,21,1.8,0.2,120,0.05,0.13,0.06,0,66,22,0
（みつば類） 根みつば 葉 ゆで ,20,2.3,0.1,3.9,3.3,4,270,64,18,1.2,0.2,150,0.03,0.05,0.04,0,43,12,0
（みつば類） 糸みつば 葉 生 ,13,0.9,0.1,2.9,2.3,3,500,47,21,0.9,0.1,220,0.04,0.14,0.06,0,64,13,0
（みつば類） 糸みつば 葉 ゆで ,17,1.1,0,4.0,3.0,3,360,56,18,0.6,0.1,250,0.02,0.08,0.03,0,23,4,0
みぶな 葉 生 ,15,1.1,0.3,2.9,1.8,32,490,110,30,0.5,0.2,160,0.04,0.07,0.11,0,110,38,0.1
（みょうが類） みょうが 花穂 生 ,12,0.9,0.1,2.6,2.1,1,210,25,30,0.5,0.4,20,0.05,0.05,0.07,0,25,2,0
（みょうが類） みょうがたけ 茎葉 生 ,7,0.4,0.1,1.5,1.1,0,350,11,7,0.3,0.3,8,0.02,0.02,0.02,0,13,1,0
むかご  肉芽 生 ,93,2.9,0.2,20.6,4.2,3,570,5,19,0.6,0.4,0,0.11,0.02,0.07,0,20,9,0
めキャベツ 結球葉 生 ,50,5.7,0.1,9.9,5.5,5,610,37,25,1.0,0.6,150,0.19,0.23,0.27,0,240,160,0
めキャベツ 結球葉 ゆで ,49,5.3,0.1,9.8,5.2,5,480,36,22,1.0,0.5,160,0.13,0.16,0.22,0,220,110,0
めたで 芽ばえ 生 ,43,3.0,0.5,8.8,6.3,9,140,49,70,2.3,0.9,360,0.15,0.21,0.27,0,77,67,0
（もやし類） アルファルファもやし 生 ,12,1.6,0.1,2.0,1.4,7,43,14,13,0.5,0.4,47,0.07,0.09,0.10,0,56,5,0
（もやし類） だいずもやし 生 ,37,3.7,1.5,2.3,2.3,3,160,23,23,0.5,0.4,57,0.09,0.07,0.08,0,85,5,0
（もやし類） だいずもやし ゆで ,34,2.9,1.6,2.2,2.2,1,50,24,19,0.4,0.3,49,0.04,0.04,0.04,0,39,1,0
（もやし類） ブラックマッペもやし 生 ,15,2.0,0,2.7,1.4,6,71,15,11,0.4,0.4,5,0.04,0.06,0.06,0,42,11,0
（もやし類） ブラックマッペもやし ゆで ,13,1.3,0,2.7,1.6,2,12,24,10,0.4,0.3,6,0.02,0.02,0.03,0,36,2,0
（もやし類） りょくとうもやし 生 ,14,1.7,0.1,2.6,1.3,2,69,10,8,0.2,0.3,3,0.04,0.05,0.05,0,41,8,0
（もやし類） りょくとうもやし ゆで ,12,1.6,0,2.3,1.5,2,24,11,7,0.3,0.2,3,0.03,0.04,0.02,0,33,2,0
モロヘイヤ 茎葉 生 ,38,4.8,0.5,6.3,5.9,1,530,260,46,1.0,0.6,640,0.18,0.42,0.35,0,250,65,0
モロヘイヤ 茎葉 ゆで ,25,3.0,0.4,4.0,3.5,0,160,170,26,0.6,0.4,450,0.06,0.13,0.08,0,67,11,0
やまごぼう みそ漬 ,72,4.1,0.1,15.6,7.0,2800,200,23,24,1.3,0.3,1,0.02,0.10,0.03,0,14,0,7.1
ゆりね りん茎 生 ,125,3.8,0.1,28.3,5.4,1,740,10,25,1.0,0.7,0,0.08,0.07,0.12,0,77,9,0
ゆりね りん茎 ゆで ,126,3.4,0.1,28.7,6.0,1,690,10,24,0.9,0.7,0,0.07,0.07,0.12,0,92,8,0
ようさい 茎葉 生 ,17,2.2,0.1,3.1,3.1,26,380,74,28,1.5,0.5,250,0.10,0.20,0.11,0,120,19,0.1
ようさい 茎葉 ゆで ,21,2.2,0.1,4.1,3.4,16,270,90,20,1.0,0.3,260,0.06,0.10,0.05,0,55,6,0
よめな 葉 生 ,46,3.4,0.2,10.0,7.8,2,800,110,42,3.7,0.7,440,0.23,0.32,0.10,0,170,42,0
よもぎ 葉 生 ,46,5.2,0.3,8.7,7.8,10,890,180,29,4.3,0.6,340,0.19,0.34,0.08,0,190,35,0
よもぎ 葉 ゆで ,42,4.8,0.1,8.2,7.8,3,250,140,24,3.0,0.4,380,0.08,0.09,0.04,0,51,2,0
らっかせい 未熟豆 生 ,295,12.0,24.2,12.4,4.0,1,450,15,100,0.9,1.2,0,0.54,0.09,0.21,0,150,20,0
らっかせい 未熟豆 ゆで ,288,11.9,23.5,12.3,4.2,2,290,24,86,0.9,1.1,0,0.30,0.13,0.19,0,150,19,0
（らっきょう類） らっきょう りん茎 生 ,118,1.4,0.2,29.3,20.7,2,230,14,14,0.5,0.5,1,0.07,0.05,0.12,0,29,23,0
（らっきょう類） らっきょう 甘酢漬 ,115,0.7,0.2,29.0,3.3,860,38,15,4,1.1,0.2,2,0.01,0.01,0.02,0,0,0,2.2
（らっきょう類） エシャレット りん茎 生 ,76,2.3,0.2,17.8,11.4,2,290,20,14,0.8,0.5,6,0.03,0.05,0.11,0,55,21,0
リーキ りん茎葉 生 ,29,1.6,0.1,6.9,2.5,2,230,31,11,0.7,0.3,9,0.06,0.08,0.24,0,76,11,0
リーキ りん茎葉 ゆで ,28,1.3,0.1,6.8,2.6,2,180,26,9,0.6,0.3,8,0.05,0.07,0.20,0,68,9,0
ルッコラ 葉 生 ,19,1.9,0.4,3.1,2.6,14,480,170,46,1.6,0.8,210,0.06,0.17,0.11,0,170,66,0
ルバーブ 葉柄 生 ,24,0.7,0.1,6.0,2.5,1,400,74,19,0.2,0.1,7,0.04,0.05,0.02,0,31,5,0
ルバーブ 葉柄 ゆで ,18,0.5,0.1,4.6,2.9,1,200,64,14,0.2,0.1,9,0.01,0.03,0.01,0,22,4,0
（レタス類） レタス 土耕栽培 結球葉 生 ,12,0.6,0.1,2.8,1.1,2,200,19,8,0.3,0.2,29,0.05,0.03,0.05,0,73,5,0
（レタス類） レタス 水耕栽培 結球葉 生 ,14,0.8,0.2,2.9,1.1,2,260,34,10,0.3,0.1,58,0.03,0.03,0.05,0,44,5,0
（レタス類） サラダな 葉 生 ,14,1.0,0.2,2.7,1.8,6,410,56,14,2.4,0.2,110,0.06,0.13,0.06,0,71,14,0
（レタス類） リーフレタス 葉 生 ,16,1.4,0.1,3.3,1.9,6,490,58,15,1.0,0.5,160,0.10,0.10,0.10,0,110,21,0
（レタス類） サニーレタス 葉 生 ,16,1.2,0.2,3.2,2.0,4,410,66,15,1.8,0.4,160,0.10,0.10,0.08,0,120,17,0
（レタス類） サンチュ 葉 生 ,15,1.2,0.4,2.5,2.0,3,470,62,19,0.5,0.2,220,0.06,0.10,0.08,0,91,13,0
（レタス類） コスレタス 葉 生 ,17,1.2,0.2,3.4,1.9,16,250,29,12,0.5,0.3,54,0.06,0.06,0.05,0,120,8,0
れんこん 根茎 生 ,66,1.9,0.1,15.5,2.0,24,440,20,16,0.5,0.3,0,0.10,0.01,0.09,0,14,48,0.1
れんこん 根茎 ゆで ,66,1.3,0.1,16.1,2.3,15,240,20,13,0.4,0.3,0,0.06,0,0.07,0,8,18,0
わけぎ 葉 生 ,30,1.6,0,7.4,2.8,1,230,59,23,0.4,0.2,170,0.06,0.10,0.18,0,120,37,0
わけぎ 葉 ゆで ,29,1.9,0,6.9,3.1,1,190,51,23,0.4,0.2,120,0.05,0.08,0.13,0,110,21,0
わさび 根茎 生 ,88,5.6,0.2,18.4,4.4,24,500,100,46,0.8,0.7,49,0.06,0.15,0.32,0,50,75,0.1
わさび わさび漬 ,145,7.1,0.5,28.0,2.7,1000,140,40,16,0.9,1.1,9,0.08,0.17,0.38,0,45,1,2.5
わらび 生わらび 生 ,21,2.4,0.1,4.0,3.6,0,370,12,25,0.7,0.6,17,0.02,1.09,0.05,0,130,11,0
わらび 生わらび ゆで ,15,1.5,0.1,3.0,3.0,0,10,11,10,0.6,0.5,15,0,0.05,0,0,33,0,0
わらび 干しわらび 乾 ,274,20.0,0.7,61.4,58.0,6,3200,200,330,11.0,6.2,180,0.12,0.46,0.06,0,140,0,0
あけび 果肉 生 ,82,0.5,0.1,22.0,1.1,0,95,11,14,0.3,0.1,0,0.07,0.03,0.08,0,30,65,0
あけび 果皮 生 ,34,0.3,0.3,8.6,3.1,2,240,18,9,0.1,0.1,0,0.03,0.06,0.09,0,16,9,0
アセロラ 酸味種 生 ,36,0.7,0.1,9.0,1.9,7,130,11,10,0.5,0.5,0,0.03,0.04,0,0,45,1700,0
アセロラ 甘味種 生 ,36,0.7,0.1,9.0,1.9,7,130,11,10,0.5,0.5,0,0.03,0.04,0,0,45,800,0
アセロラ 10 %果汁入り飲料 ,42,0.1,0,10.5,0.2,1,13,1,1,0.1,0.1,0,0,0,0,0,5,120,0
アテモヤ 生 ,79,1.8,0.4,19.4,3.3,4,340,26,29,0.3,0.2,0,0.08,0.12,0.28,0,23,14,0
アボカド 生 ,187,2.5,18.7,6.2,5.3,7,720,9,33,0.7,0.7,0,0.10,0.21,0.32,0,84,15,0
あんず 生 ,36,1.0,0.3,8.5,1.6,2,200,9,8,0.3,0.1,0,0.02,0.02,0.05,0,2,3,0
あんず 乾 ,288,9.2,0.4,70.4,9.8,15,1300,70,45,2.3,0.9,0,0,0.03,0.18,0,10,0,0
あんず 缶詰 ,81,0.5,0.4,18.9,0.8,4,190,18,7,0.2,0.1,0,0.01,0.01,0.04,0,2,0,0
あんず ジャム 高糖度 ,262,0.3,0.1,64.9,0.7,10,75,8,4,0.2,0.1,0,0.01,0,0.02,0,1,0,0
あんず ジャム 低糖度 ,205,0.4,0.1,50.5,1.2,18,80,11,4,0.3,0.1,0,0.01,0.01,0.02,0,2,0,0
いちご 生 ,34,0.9,0.1,8.5,1.4,0,170,17,13,0.3,0.2,0,0.03,0.02,0.04,0,90,62,0
いちご ジャム 高糖度 ,256,0.4,0.1,63.3,1.3,6,67,9,7,0.2,0.1,0,0.01,0.01,0.02,0,23,9,0
いちご ジャム 低糖度 ,197,0.5,0.1,48.4,1.1,12,79,12,8,0.4,0.1,0,0.01,0.01,0.03,0,27,10,0
いちご 乾 ,302,0.5,0.2,82.8,3.0,260,15,140,5,0.4,0.1,0,0,0,0.01,0,4,0,0.7
いちじく 生 ,54,0.6,0.1,14.3,1.9,2,170,26,14,0.3,0.2,0,0.03,0.03,0.07,0,22,2,0
いちじく 乾 ,291,3.0,1.1,75.3,10.7,93,840,190,67,1.7,0.6,0,0.10,0.06,0.23,0,10,0,0.2
いちじく 缶詰 ,81,0.5,0.1,19.4,1.2,8,110,30,8,0.1,0.1,0,0.02,0.02,0.05,0,10,0,0
うめ 生 ,28,0.7,0.5,7.9,2.5,2,240,12,8,0.6,0.1,0,0.03,0.05,0.06,0,8,6,0
うめ 梅漬 塩漬 ,24,0.7,0.4,6.7,2.7,7600,150,47,32,2.9,0.1,0,0.02,0.04,0.06,0,1,0,19.3
うめ 梅漬 調味漬 ,53,1.5,0.5,10.5,3.4,2700,100,87,26,1.2,0.1,0,0.03,0.03,0.02,0,2,0,6.9
うめ 梅干し 塩漬 ,33,0.9,0.2,10.5,3.6,8700,440,65,34,1.0,0.1,0,0.02,0.01,0.05,0,1,0,22.1
うめ 梅干し 調味漬 ,96,1.5,0.6,21.1,2.5,3000,130,25,15,2.4,0.1,0,0.01,0.01,0.03,0,0,0,7.6
うめ 梅びしお ,200,0.7,0.5,48.1,1.3,3100,190,27,11,7.0,0,0,0.03,0.03,0.02,0,0,0,7.9
うめ 20 %果汁入り飲料 ,49,0,0,12.3,0.1,35,30,1,2,0.2,0,0,0,0,0.01,0,0,0,0.1
オリーブ 塩漬 グリーンオリーブ ,145,1.0,15.0,4.5,3.3,1400,47,79,13,0.3,0.2,0,0.01,0.02,0.03,0,3,12,3.6
オリーブ 塩漬 ブラックオリーブ ,118,0.8,12.3,3.4,2.5,640,10,68,11,0.8,0.2,0,0.05,0.06,0.02,0,2,0,1.6
オリーブ 塩漬 スタッフドオリーブ ,137,0.8,14.3,4.2,3.7,2000,28,83,13,0.3,0.1,0,0.01,0.01,0.02,0,1,11,5.1
かき 甘がき 生 ,60,0.4,0.2,15.9,1.6,1,170,9,6,0.2,0.1,0,0.03,0.02,0.06,0,18,70,0
かき 渋抜きがき 生 ,63,0.5,0.1,16.9,2.8,1,200,7,6,0.1,0,0,0.02,0.02,0.05,0,20,55,0
かき 干しがき ,276,1.5,1.7,71.3,14.0,4,670,27,26,0.6,0.2,0,0.02,0,0.13,0,35,2,0
かりん 生 ,68,0.4,0.1,18.3,8.9,2,270,12,12,0.3,0.2,0,0.01,0.03,0.04,0,12,25,0
（かんきつ類） いよかん 砂じょう 生 ,46,0.9,0.1,11.8,1.1,2,190,17,14,0.2,0.1,0,0.06,0.03,0.07,0,19,35,0
（かんきつ類） うんしゅうみかん じょうのう 早生 生 ,45,0.5,0.1,11.9,0.7,1,130,17,11,0.1,0.1,0,0.07,0.04,0.07,0,24,35,0
（かんきつ類） うんしゅうみかん じょうのう 普通 生 ,46,0.7,0.1,12.0,1.0,1,150,21,11,0.2,0.1,0,0.10,0.03,0.06,0,22,32,0
（かんきつ類） うんしゅうみかん 砂じょう 早生 生 ,43,0.5,0.1,11.3,0.4,1,130,11,10,0.1,0.1,0,0.07,0.03,0.07,0,24,35,0
（かんきつ類） うんしゅうみかん 砂じょう 普通 生 ,45,0.7,0.1,11.5,0.4,1,150,15,10,0.1,0.1,0,0.09,0.03,0.05,0,22,33,0
（かんきつ類） うんしゅうみかん 果実飲料 ストレートジュース ,41,0.5,0.1,10.6,0,1,130,8,8,0.2,0,0,0.06,0.01,0.03,0,15,29,0
（かんきつ類） うんしゅうみかん 果実飲料 濃縮還元ジュース ,38,0.5,0.1,9.9,0,1,110,6,9,0.1,0,0,0.06,0.04,0.04,0,20,30,0
（かんきつ類） うんしゅうみかん 果実飲料 果粒入りジュース ,47,0.2,0,13.0,0,4,33,5,3,0.1,0,0,0.02,0.01,0.01,0,0,12,0
